1292717316614979590,2020-08-10 07:00:00+00:00,RT @JustLittleOldL: Even if they're calling to report someone not wearing a mask?,-1,-1,0,0,en,0,[],,2263754155,rh🇺🇸,rhUSMC,United States,God Country Corps  Veteran    TRUMP2020   NRA   #2A   NO BS   RIGHT   #SemperFi  Marines  USMC,4722,4021,-1,,,,,
1292717297015173121,2020-08-10 06:59:55+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,706503624986329090,Gon/ゴン⚔️Kizaki Rei for Aikatsu8⚔️すべてはレイちゃんのために,gonbechyan,,"Hi I'm Gon~ Faves: Rei Kizaki ⚔️ Kaoru Ryuzaki 🌻 Anabel (Pokémon) 💜
21 ♡ ♀ ♡ she/her ♡ Editor for @MoyaiSubs ♡ カナダせんせぇ",913,693,-1,,,,,
1292717299540074496,2020-08-10 06:59:56+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,53724127,Faisal Kamal,faisalkahmed,,🤷🏻‍♂️,87,98,-1,,,,,
1292717302383747073,2020-08-10 06:59:57+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,912404466237718528,RunchRanda⁷,_runch_randa,,Pied piper,80,230,-1,,,,,
1292717305223315457,2020-08-10 06:59:57+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,619988325,Melisandre,PaganMegan126,"(winston) Salem/ Boone, NC","my sweet Julien was too pure for this world but blessed me with his presence long enough to feel his otherworldly love, rest easy baby boy 12.5.2019 (she/her)",353,306,-1,,,,,
1292717310445158401,2020-08-10 06:59:58+00:00,"RT @StevenTDennis: 1 out of every 2,000 Americans alive at the start of the pandemic has now died with COVID.",-1,-1,0,0,en,0,[],,959629045146243072,PMcGee,Gee6Mcgee,United States,I love this country & hope democratic principles upon which it was founded will be restored through our values & rule of law that make us unique in the world.,313,154,-1,,,,,
1292717297820241921,2020-08-10 06:59:55+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,1043443564842119168,yjy🥪 #GetWellSoonJeongyeon,jybestgirl,ชาติ ศาสนา ยูจองยอน,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!11! :),125,489,-1,,,,,
1292717312827461632,2020-08-10 06:59:59+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her. https://t.co/5UksTuDEty",-1,-1,0,0,en,0,[],,2595826147,𝔻𝕖𝕪𝕣𝕪 🤍,deyryy,,Alex ♡,464,456,-1,,,,,
1292717310969622530,2020-08-10 06:59:59+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,736094409465331715,Leah 💫,linglingg18,isaacs bed ,,239,124,-1,,,,,
1292717313905643522,2020-08-10 06:59:59+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,3013305859,court✨,xehale,204,🌿🦋21 ☾ 𝖠𝗋𝗍𝗂𝗌𝗍 / 𝖦𝗋𝖺𝗉𝗁𝗂𝖼 𝖣𝖾𝗌𝗂𝗀𝗇 𝖲𝗍𝗎𝖽𝖾𝗇𝗍 ☾ 09•23•19❤︎,252,380,-1,,,,,
1292717316334026753,2020-08-10 07:00:00+00:00,"RT @MrBOTUS_520: Violent criminal released from jail due to COVID concerns murders elderly man in front of his 16-year-old daughter

https:…",-1,-1,0,0,en,0,[],,1350989725,MARY MARGARET JONES⭐️⭐️⭐️ TEXT TRUMP TO 88022,LoveCovfefe2020,United States,"I support PRESIDENT Trump! 🙏❤️🇺🇸 Christian, Conservative, DAR #Trump2020 #MAGA #KAG2020 #QAnon #WWG1WGA ~*~ honored to be followed by @genflynn",33934,27342,-1,,,,,
1292717307618381825,2020-08-10 06:59:58+00:00,@doreendibona @DrGJackBrown @marcorubio @marcorubio You’re in NO position to talk. COVID-19’s made Florida its home… https://t.co/e81q6OKLx9,1292643311627493380,738145794,0,0,en,0,[],,704925673954140161,Nilsa,Nilsalollitasmo,"New York, USA","Passionate Boricua dog mom, SYFY Gk, DC&Marvel, ❤️'s Outlander, Last Kingdom, Wizard of Oz, Arts, ❤️fearless pple, Travel, Animals, Blu wave 🌊, Proud RESISTER",1445,4794,-1,,,,United States,"{'type': 'Polygon', 'coordinates': [[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]]}"
1292717318200590337,2020-08-10 07:00:00+00:00,RT @WillSolly2: #RidinWithBiden,-1,-1,0,0,und,0,"[{'text': 'RidinWithBiden', 'indices': [16, 31]}]",,1189444571098505216,Buckmoon,Buckmoon6,United States,🌊🌊 Resist.  Replace every republican! They are killing us! Hate liars! Save our planet. No wars. Animal lover. 🌊🌊,2136,3100,-1,,,,,
1292717320117288960,2020-08-10 07:00:01+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,1239747942707154944,tere,tereoblimar,YJH,other acc got suspended idk why🤧,169,185,-1,,,,,
1292717321304158211,2020-08-10 07:00:01+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,3617331456,da,dakitticc,"Bangkok, Thailand","Hi, I’m gay. I make lgbt videos on youtube • dm for anything 🌈",7005,449,-1,,,,,
1292717325305733120,2020-08-10 07:00:02+00:00,@Kamran_Yousaf I believe it was due to fear that ppl started to wash hands n wear masks,1292710660405628929,69821919,0,0,en,0,[],,46838713,Haji Professor Dr. ZAQ Ex-PTI,Dr_ZAQ,United States,"Human Rights Activist, Social Worker, Defense Analyst, Phd in Matric, Dilon ka Doctor
Social Media Influencer/Blogger/Expert etc",17864,1032,-1,,,,,
1292717319014232065,2020-08-10 07:00:01+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,255533348,DF,DavidFentonn,London,instagram : davidfentonn,1048,498,-1,,,,,
1292717323363799040,2020-08-10 07:00:02+00:00,"@EarleyKevin @SudsySasquatch @uncommonsense25 @ChristopherIann @FDA_Drug_Info @NEJM 2/2: In this study, among one o… https://t.co/FKkMKuhTYb",1292693522504531969,108339610,0,0,en,0,[],,2612634848,ziggymar,ziggymar100,United States,The Righteous Always Win. The Three Mysteries - God|Holy Spirit|The Blood,45,130,-1,,,,,
1292717329852375040,2020-08-10 07:00:03+00:00,"RT @lynesewallace: Old enough to remember when 2,100 people died on 9/11 and the country came to a standstill. 

Now 1,400 people die a day…",-1,-1,0,0,en,0,[],,1080265423646412802,horchatamami93,horchatamami93,,Ahhhhh 👅,26,64,-1,,,,,
1292717330372255744,2020-08-10 07:00:03+00:00,"USA COVID-19 stats as of 03:00 AM on August 10, 2020

🦠 Cases 🦠: 5,199,444 (+0.0)
☠️ Deaths ☠️: 165,617 (+0.0)
Upda… https://t.co/eaysXLHHwj",-1,-1,0,0,en,0,[],,1245008206927200256,USCovidDeathBot,USCovidDeathBot,,Tweets regular updates of United States case and death counts of COVID-19.,1435,107,-1,,,,,
1292717320679366657,2020-08-10 07:00:01+00:00,RT @thekjohnston: This is why trump built approx 16 walls around the WH.,-1,-1,0,0,en,0,[],,745861848755478530,Richard D Robison,therockstand,"Oregon, USA",Weather Political News Government & Politics News US,3813,5000,-1,,,,,
1292717321652514816,2020-08-10 07:00:01+00:00,How long can firms survive in the Covid-19 crisis? https://t.co/Ygoa6ky4Pk,-1,-1,0,0,en,0,[],,3341404331,LSE Business Review,LSEforBusiness,"London, England","Social sciences of and for business, enterprises & markets. Managing Editor: @helenavieira1 Sign up for our newsletter https://buff.ly/2Dvjbeo",14212,5407,-1,,,,,
1292717322252300289,2020-08-10 07:00:01+00:00,"RT @Tennisboy906: One of my high school bros BEGGED me to break quarantine because he needed my cock inside of him!

Subscribe to see all m…",-1,-1,0,0,en,0,[],,1209539314461401088,Guys 💫,topxxxguys,,"Your Daily Serving of Fresh Guys. 18+ 😈🔥💢 ➡️➡️ DM for paid promos, in collaboration with @onlyxxxguys",77849,9680,-1,,,,,
1292717321811877888,2020-08-10 07:00:01+00:00,"RT @TheOTAPShow: Considering the pandemic we’re in, dressing like a 17th century plague doctor doesnt seem all that wild to me lol.",-1,-1,0,0,en,0,[],,145741980,Gechi Flocka Flame,OgechiKatrina,"Texas, USA","Bad chick with bad vision, squinting at your fave • 🐯 ‘14",959,1020,-1,,,,,
1292717325918101505,2020-08-10 07:00:02+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,950542365609033730,yanik 🌺,Yanik_pena,"Brownsville, TX 📍",lf ‘21 | adrian❤️,167,188,-1,,,,,
1292717327629205506,2020-08-10 07:00:03+00:00,Automotive Cyber Security Market United States Forecast to 2025 / Cumulative Impact of COVID/19… https://t.co/Z8DoHOqm4A,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
1292717328736518146,2020-08-10 07:00:03+00:00,Automotive Data Logger Market United States Forecast to 2025 / Cumulative Impact of COVID/19… https://t.co/qfRfju5pUp,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
1292717329034309632,2020-08-10 07:00:03+00:00,Inside Strictly Come Dancing 2020's epic return plan to weather Covid-19 storm https://t.co/dN8i058n96,-1,-1,0,0,en,0,[],,2910517566,NFL News,CSNews2019,United States,Our site automatically grabs the latest NFL News from a number of sources. We are NOT responsible for article content.,858,1769,-1,,,,,
1292717335862636544,2020-08-10 07:00:05+00:00,Automotive Electric Vacuum Pump Market United States Forecast to 2025 / Cumulative Impact of COVID/19… https://t.co/CXwl28rc6V,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
